50,Ctre Cial Portet - Entrée 1,17
50,Bd de l'Europe,18
50,Stade,19
50,Occitanie,20
50,Commerce,21
50,Bosquets,22
50,Désiré,23
50,Poste de Portet,24
50,Mairie Portet,25
50,Ateliers Municipaux,26
50,Gauguin,27
50,Clémenceau,28
50,Lot. Impérial,29
50,Portet H. Boucher,30
50,Pyrénées,30
50,Pont Rocade,31
50,Colombier,32
50,Ecole Roques,33
50,Bois,34
50,Tilleuls,35
50,V. Auriol,36
50,Roques Acacias,37
52,Empalot,1
52,Récollets Daste,2
52,Stadium Est,3
52,Stadium Ouest,4
52,Croix de Pierre,5
52,Roc,6
52,Barrière de Muret,7
52,Penent,8
52,Gallieni,9
52,Langlade,10
52,Rond-Point Langlade,11
52,Gironis,12
52,Marchant,13
52,Hubert Curien,14
52,Maison Commune,15
52,Oncopole,16
52,IUC,17
52,Route d'Espagne,18
52,Larrieu,19
52,Clairfont,20
52,Frênes,21
52,Salengro,22
52,Claire Fontaine,23
52,Ecole Récébédou,24
52,Ctre Cial Portet - Entrée 5,25
52,Saliège,26
52,Boulodrome,27
52,Collège de Portet,28
52,Piscine,29
52,Occitanie,30
52,Commerce,31
52,Bosquets,32
52,Désiré,33
52,Poste de Portet,34
52,Mairie Portet,35
52,Ateliers Municipaux,36
52,Gauguin,37
52,Clémenceau,38
52,Lot. Impérial,39
52,Berdoulat,40
52,Portet H. Boucher,40
52,Pyrénées,40
52,Pont Rocade,41
52,Mairie Pinsaguel,41
52,Commune,42
52,Colombier,42
52,Cazaulon,43
52,Ecole Roques,43
52,Lachambre,44
52,Bois,44
52,Tilleuls,45
52,Pinsaguel Tilleuls,45
52,Malassang,46
52,V. Auriol,46
52,Roques Acacias,47
52,Môles,47
52,Passage à Niveau,48
52,V. Auriol,48
52,Bruyère,49
52,Tilleuls,49
52,Mairie Roques,50
52,Beaucru,50
52,Av. de Roquettes,51
52,Bois,51
52,Ecole Roques,52
52,Ecole Roquettes,52
52,Cimetière Roquettes,53
52,Colombier,53
52,Pont Rocade,54
52,Le Lac,54
52,Pyrénées,55
52,Echez,55
52,Berdoulat,56
52,Lèze,56
52,Château Sud,57
52,Mairie Pinsaguel,57
52,Commune,58
52,Roquettes Eglise,58
52,Cazaulon,59
52,Lachambre,60
52,Pinsaguel Tilleuls,61
53,Cité Scolaire Rive Gauche,1
53,Basso Cambo,1
53,Mesplé,2
53,Basso Cambo,2
53,Mesplé,3
53,Pépinière Basso Cambo,3
53,Talabot Nord,4
53,Pépinière Basso Cambo,4
53,Talabot Nord,5
53,Avionique,5
53,Avionique,6
53,Angély,6
53,Angély,7
53,Liffard,7
53,Liffard,8
53,Reguelongue,8
53,Licard,9
53,Reguelongue,9
53,Licard,10
53,Coin Fermé,10
53,Coin Fermé,11
53,Bayès,11
53,Bayès,12
53,Villenouvelle,12
53,Canto Laouzetto,13
53,Villenouvelle,13
53,Canto Laouzetto,14
53,Carovis,14
53,Carovis,15
53,Tibaous,15
53,Tibaous,16
54,Empalot,1
54,Lebas,2
54,Charbonnière,3
54,Herriot,4
54,Palmiers,5
54,Bon Voisin,6
54,Coteaux,7
54,Ponsan Bellevue,8
54,Ducuing Ponsan,9
54,Ducuing Ponsan,10
54,Ducuing,11
54,Université Paul Sabatier,12
54,Ducuing,13
54,Ducuing Ponsan,14
54,Bourdette,15
54,Larrey,16
54,Narrade,17
54,Pastel,18
54,Eglise Pouvourville,19
54,Pouvourville,20
54,Estérel,21
54,Aéropostale,22
54,Salas,23
54,Ecole Gleyze-Vieille,24
54,Gleyze-Vieille,25
56,Université Paul Sabatier,1
56,Clotasses,2
56,Parc St Agne,3
56,Lapeyrade,4
56,Poste de Ramonville,5
56,Mairie Ramonville,6
56,Pastourelles,7
56,Deux Ormeaux,8
56,Monument,9
